Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
18:04:23,4.020996,-1.86377,-1.549561
18:04:23,3.915039,-1.152832,-3.95166
18:04:23,4.678223,3.355225,-1.258545
18:04:23,3.296387,6.233643,-0.88623
18:04:23,3.655029,6.738281,-0.660645
18:04:23,3.10498,4.295166,0.229492
18:04:23,1.494141,1.153076,0.643799
18:04:23,1.314697,0.192871,1.033203
18:04:23,1.108887,-0.213379,0.598145
18:04:23,1.070801,-0.455566,0.292236
18:04:23,1.158203,-0.690186,0.328125
18:04:23,1.02124,-0.822021,0.268555
18:04:23,0.841553,-0.717773,0.27002
18:04:23,0.703857,-0.452881,0.335449
18:04:23,0.608887,-0.107422,0.20166
18:04:23,0.514404,0.193848,-0.024414
18:04:23,0.419678,0.144531,-0.006836
18:04:23,0.434814,0.016357,0.100342
18:04:23,0.591553,-0.174316,0.225098
18:04:23,0.797607,-0.39209,0.348877
18:04:23,0.893555,-0.487305,0.311523
18:04:23,0.937256,-0.531006,0.294922
18:04:23,0.909912,-0.505615,0.425049
18:04:23,0.869385,-0.419189,0.548584
18:04:23,0.773193,-0.343262,0.597656
18:04:23,0.727051,-0.279053,0.775391
18:04:23,1.227539,-0.169434,1.305908
18:04:23,1.621094,0.26123,0.925293
18:04:23,1.785156,0.654053,0.465576
18:04:23,2.422119,1.266846,0.449951
18:04:23,3.074463,2.297852,-0.325684
18:04:23,3.355225,2.669434,-1.453857
18:04:23,3.244385,1.736816,-1.666504
18:04:23,3.378906,-0.056641,-1.692871
18:04:23,3.201172,-1.127197,-2.777344
18:04:23,2.437744,-1.09668,-3.065186
18:04:23,1.451416,-0.677002,-2.153076
18:04:23,0.718994,-0.094238,-1.87915
18:04:23,0.634521,0.388916,-2.175049
18:04:23,0.884521,0.606934,-2.464355
18:04:23,1.39502,0.404541,-2.534668
18:04:23,1.735352,-0.134521,-2.358887
18:04:23,1.555176,-0.310059,-1.989502
18:04:23,1.257813,-0.181641,-1.37085
18:04:23,1.205566,-0.013672,-0.808594
18:04:23,1.321045,-0.086914,0.759766
18:04:23,0.744385,-0.12793,2.658203
18:04:23,0.459473,-0.124756,1.926514
18:04:23,0.479736,0.441162,2.490723
18:04:23,-0.814453,0.52002,-1.156006
18:04:23,1.794434,0.611816,1.061035
18:04:23,1.783936,0.330078,0.228027
18:04:23,3.201904,-0.084473,0.07251
18:04:23,3.826416,-0.602539,-1.390137
18:04:23,4.002197,1.149414,-2.164795
18:04:23,2.403809,1.046387,-1.163086
18:04:23,1.109131,0.496582,0.172852
18:04:23,0.573242,0.323242,0.693115
18:04:23,0.128906,0.197021,0.669922
18:04:23,-0.027344,0.112061,0.77124
