Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
15:40:52,0.244629,-0.178711,0.736816
15:40:52,0.225586,-0.075439,0.72998
15:40:52,0.209473,-0.003906,0.748291
15:40:52,0.240234,0.037109,0.697754
15:40:52,0.322021,0.075928,0.633057
15:40:52,0.383057,0.074463,0.566406
15:40:52,0.431641,0.026855,0.479248
15:40:52,0.75415,0.027344,0.580322
15:40:52,1.710205,0.080078,0.625488
15:40:52,1.625488,-0.187744,-0.784912
15:40:52,1.276123,0.246094,0.233643
15:40:52,1.076416,0.394531,0.722656
15:40:52,0.543457,0.311768,0.280029
15:40:52,0.624268,0.299805,0.537598
15:40:52,0.549561,0.213623,0.576904
15:40:52,0.55835,0.138428,0.583496
15:40:52,0.915039,0.067627,0.550049
15:40:52,0.868408,-0.046875,0.274414
15:40:52,0.856201,-0.058105,0.496582
15:40:52,0.936523,-0.024658,0.452148
15:40:52,0.885498,-0.00708,0.38623
15:40:52,0.74707,0.010498,0.568115
15:40:52,0.942383,0.076904,0.42749
15:40:52,0.976318,0.149414,0.197998
15:40:52,0.711914,0.136719,0.515137
15:40:52,0.592285,0.152344,0.713623
15:40:52,0.886475,0.156494,0.448242
15:40:52,1.085938,0.106201,0.144775
15:40:52,0.72168,0.128418,0.423584
15:40:52,0.472168,0.156982,1.087402
15:40:52,0.419922,0.146729,0.867432
15:40:52,0.657959,0.107422,0.199951
15:40:52,1.389404,-0.00415,0.003418
15:40:52,0.987305,0.083008,0.139893
15:40:52,0.846191,0.318359,1.166504
15:40:52,0.701904,0.245605,1.491211
15:40:52,0.274658,0.258789,1.32959
15:40:52,0.208496,-0.101318,1.063232
15:40:52,0.697998,-0.217285,1.15625
15:40:52,1.578613,-0.348145,1.072754
15:40:52,1.549561,-0.446533,0.869629
15:40:52,1.404053,-0.67041,0.601074
15:40:52,1.418213,-1.063232,-1.165527
15:40:52,7.199463,-1.464844,0.770508
15:40:52,7.999756,2.330811,-1.826904
15:40:52,6.572754,4.369873,-2.838135
15:40:52,3.483643,2.134766,-0.798096
15:40:52,1.396729,0.157715,1.135986
15:40:52,0.515137,-0.060791,1.505127
15:40:52,0.152832,0.355957,0.439941
15:40:52,-0.362305,0.69751,-0.665283
15:40:52,-0.577148,0.824463,-0.356201
15:40:52,-0.760254,0.499512,0.9375
15:40:52,-1.319092,0.283936,0.843018
15:40:52,-0.829346,0.342285,0.322021
15:40:52,0.21167,0.19458,0.716553
15:40:52,0.376465,0.015869,0.71167
15:40:52,0.37793,-0.048828,0.448975
15:40:52,0.445068,-0.063721,0.372314
15:40:52,0.65332,-0.035156,0.561035
15:40:52,1.590088,0.154297,0.842041
15:40:52,2.818115,0.524658,0.19165
15:40:52,2.429688,0.529297,-1.09668
15:40:52,3.06543,0.761475,-1.093506
15:40:52,1.94751,0.081787,-0.599609
15:40:52,1.244873,-0.063477,-0.276123
15:40:52,0.995605,-0.128418,-0.048828
15:40:52,1.164795,-0.171387,0.167969
15:40:52,1.924805,-0.203125,0.48291
15:40:52,2.830566,0.099854,0.257568
15:40:52,4.039551,1.203125,-0.250244
15:40:52,4.186035,2.730469,-1.70874
15:40:52,3.612061,3.659668,-3.003662
15:40:52,2.246338,2.803711,-3.248535
15:40:52,1.009766,1.16333,-3.087158
15:40:52,0.331055,0.235596,-3.424561
15:40:52,0.092773,-0.006836,-4.059814
15:40:52,0.400146,-0.227295,-3.675293
15:40:52,0.210205,-0.110596,-3.1875
15:40:52,-0.884766,0.273193,-4.002197
15:40:52,-1.127441,0.736572,-3.338623
15:40:52,1.187012,0.911865,0.790771
15:40:52,2.092773,0.216064,2.714111
15:40:52,0.334961,-0.597412,-0.004639
15:40:52,0.74707,-0.67334,-0.57373
15:40:52,2.733887,-0.865479,1.782959
15:40:52,5.808838,-0.601074,0.957031
15:40:52,7.049805,0.743652,-2.553955
15:40:52,1.72583,0.680176,-3.074707
15:40:52,2.536133,1.072021,0.679932
15:40:52,0.719238,0.236572,0.581055
15:40:52,0.390869,0.216309,0.511963
15:40:52,0.469238,0.30249,0.64917
15:40:52,0.429932,0.292969,0.619629
15:40:52,0.280273,0.202148,0.515381
15:40:52,0.246826,0.114014,0.575439
15:40:52,0.359619,0.053467,0.59668
15:40:52,0.4646,0.008301,0.540527
15:40:52,0.354004,-0.019531,0.501709
15:40:52,2.623047,-0.233643,0.608154
15:40:53,1.100098,-0.165771,-0.247559
15:40:53,0.942383,0.08667,0.491699
15:40:53,0.783936,0.156494,0.703857
15:40:53,0.473633,0.199463,0.436768
15:40:53,0.875732,0.244629,0.523438
15:40:53,1.012207,0.125244,0.324951
15:40:53,0.861572,0.100342,0.354492
15:40:53,0.750977,0.145752,0.529053
15:40:53,0.799072,0.105713,0.453613
15:40:53,0.867188,0.048584,0.452393
15:40:53,0.798584,0.035889,0.487793
15:40:53,0.782959,0.03125,0.503174
15:40:53,0.790527,-0.005615,0.50415
15:40:53,0.893311,-0.007813,0.375488
15:40:53,0.979736,-0.00415,0.297852
15:40:53,0.92041,0.035156,0.466309
15:40:53,0.935547,0.006836,0.539307
15:40:53,0.998047,-0.016113,0.350586
15:40:53,0.733154,0.000244,0.46875
15:40:53,0.861328,-0.022461,0.465088
15:40:53,0.947998,-0.078613,0.272461
15:40:53,0.766357,-0.029785,0.59668
15:40:53,0.997314,0.014893,0.488525
15:40:53,0.89209,0.001709,0.389893
15:40:53,0.70752,-0.016602,0.770996
15:40:53,0.797363,0.006348,0.723145
15:40:53,1.113037,0.058838,0.105469
15:40:53,0.727295,0.043213,0.43457
15:40:53,0.443359,-0.009033,1.044678
15:40:53,0.366943,0.070068,0.896729
15:40:53,0.470703,0.165039,0.38501
15:40:53,1.187256,0.065918,0.086914
15:40:53,0.854492,0.098145,0.593506
15:40:53,0.481201,0.371338,1.411621
15:40:53,0.768066,0.436768,1.728516
15:40:53,0.765381,0.163818,1.550537
15:40:53,0.825439,-0.078125,0.502441
15:40:53,1.342285,-0.128662,0.19873
15:40:53,0.73999,-0.154297,0.209473
15:40:53,1.366699,-0.63501,-0.651367
15:40:53,6.117432,0.138672,-0.374512
15:40:53,7.999756,3.491943,-2.0354
15:40:53,5.654785,4.537842,-3.533447
15:40:53,3.600586,2.246338,0.013916
15:40:53,0.906494,0.048096,1.018555
15:40:53,0.316895,0.178467,1.237793
15:40:53,0.155029,0.665771,0.188965
15:40:53,-0.325928,0.63623,-0.489746
15:40:53,-0.584473,0.518066,-0.29126
15:40:53,-0.577637,0.094971,0.421143
15:40:53,-1.885742,-0.830811,1.012939
15:40:53,-0.743408,-0.523926,0.157715
15:40:53,0.151611,-0.458252,0.679932
15:40:53,0.411621,-0.530518,0.776611
15:40:53,0.401367,-0.576172,0.449463
15:40:53,0.504883,-0.565186,0.341064
15:40:53,0.817139,-0.584229,0.754395
15:40:53,2.193115,-0.598389,1.065918
15:40:53,2.603027,-0.225342,-0.234619
15:40:53,3.00415,0.299072,-1.076904
15:40:53,2.855469,0.442383,-0.949707
15:40:53,1.935059,0.386475,-0.705322
15:40:53,1.370117,0.339355,-0.400146
15:40:53,0.93042,0.107666,-0.167236
15:40:53,0.702148,-0.133789,-0.051758
15:40:53,1.416748,-0.429932,0.378174
15:40:53,2.749023,-0.822998,0.775879
15:40:53,4.203613,-0.576172,0.293213
15:40:53,5.276855,0.668701,-0.960449
15:40:53,4.659424,2.291748,-2.899658
15:40:53,2.93335,2.686768,-4.236816
15:40:53,1.141602,1.641357,-4.136963
15:40:53,-0.242676,0.376221,-3.70874
15:40:53,-0.687256,0.202148,-3.84375
15:40:53,-0.780518,0.426758,-4.026855
15:40:53,-0.345703,0.833008,-3.800049
15:40:53,0.077148,1.453125,-4.051025
15:40:53,-0.160889,0.829834,-2.260498
15:40:53,3.177734,0.280518,1.866943
15:40:53,1.158447,-0.501465,1.769043
15:40:53,-0.396729,-0.840088,-0.934814
15:40:53,0.07666,-1.024658,-1.160156
15:40:53,1.947754,-1.336426,1.718506
15:40:53,2.274902,-2.17627,1.567627
15:40:53,1.292969,-2.402832,0.747559
15:40:53,4.21582,-1.716797,1.171875
15:40:53,4.438965,-1.081055,-1.653809
15:40:53,1.342285,-0.557129,-1.395264
15:40:53,1.980713,1.524658,0.651855
15:40:53,1.711426,2.486572,-0.575439
15:40:53,0.243896,1.503906,-0.727051
15:40:53,0.70459,0.854248,0.696777
15:40:53,0.491699,0.453857,0.655762
15:40:53,0.307373,0.173828,0.355225
15:40:53,0.507324,0.009033,0.498535
15:40:53,0.57666,-0.177246,0.532715
15:40:53,0.657959,-0.323486,0.52124
