Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
17:05:28,0.998291,0.107422,0.557617
17:05:28,1.284912,0.073242,0.509277
17:05:28,1.385498,0.02832,0.477539
17:05:28,1.327148,-0.000488,0.587646
17:05:28,1.253906,0.004639,0.707764
17:05:28,1.304932,0.022949,0.703125
17:05:28,1.466553,0.083496,0.689209
17:05:28,1.671387,0.202148,0.720215
17:05:28,1.914795,0.416992,0.773193
17:05:28,2.147949,0.714111,0.69165
17:05:28,2.279785,0.996338,0.39502
17:05:28,2.266357,1.177979,0.061035
17:05:28,2.179688,1.19165,-0.013916
17:05:28,2.225342,0.964355,0.156982
17:05:28,2.489502,0.571045,0.143066
17:05:28,2.75293,0.198486,-0.207275
17:05:28,2.811768,-0.146484,-0.765381
17:05:28,2.745117,-0.426025,-1.233643
17:05:28,2.618896,-0.62793,-1.393066
17:05:28,2.361084,-0.550293,-1.696045
17:05:28,1.914307,-0.391846,-2.072998
17:05:28,1.900391,-0.455322,-2.21582
17:05:28,2.107422,-0.674072,-2.175781
17:05:28,2.21875,-0.858643,-1.898682
17:05:28,2.106689,-0.615234,-1.32959
17:05:28,1.748535,-0.087891,-0.194336
17:05:28,1.580322,0.697021,1.926514
17:05:28,-1.322021,-0.045898,3.050293
17:05:28,-3.30249,-0.777344,1.671387
17:05:28,-1.629883,-0.53418,1.668457
17:05:28,1.0625,-0.574707,1.942871
17:05:28,2.898926,-0.74707,0.219482
17:05:28,3.813721,-0.682617,-0.669434
17:05:28,3.77124,0.151855,-0.570068
17:05:28,3.049072,1.195801,-0.575195
17:05:28,1.988525,1.647461,-0.245117
17:05:28,0.95166,1.489258,0.227295
17:05:28,0.268799,1.293213,0.855225
17:05:28,0.003906,1.088867,1.365967
17:05:28,-0.094238,0.662354,1.051514
17:05:28,-0.056396,0.270996,0.560303
17:05:28,0.27124,0.081543,0.596191
17:05:28,0.775391,-0.025391,0.775879
17:05:28,1.189209,-0.19873,0.665283
17:05:28,1.245605,-0.404053,0.381592
17:05:28,1.141602,-0.562012,0.460693
17:05:28,0.858887,-0.632813,0.753662
17:05:28,0.532471,-0.657471,0.873047
17:05:28,0.359863,-0.58667,0.945068
17:05:28,0.35083,-0.419678,1.008789
17:05:28,0.488037,-0.209473,0.839844
17:05:28,0.66626,-0.036621,0.695801
17:05:28,0.796387,0.093018,0.625244
17:05:28,0.829102,0.196533,0.57959
17:05:28,0.774902,0.27417,0.576904
17:05:28,0.703125,0.313721,0.585205
17:05:28,0.607178,0.282471,0.659424
17:05:28,0.574707,0.202148,0.680908
17:05:28,0.595947,0.084229,0.724854
17:05:28,0.641602,-0.030273,0.736328
17:05:28,0.678955,-0.120117,0.734375
17:05:28,0.702393,-0.169434,0.736572
17:05:28,0.696533,-0.168701,0.724121
17:05:28,0.678711,-0.144531,0.717285
17:05:28,0.661133,-0.092041,0.723145
17:05:28,0.652344,-0.036133,0.699463
17:05:28,0.664063,0.011963,0.693604
17:05:28,0.675537,0.039063,0.693848
17:05:28,0.666504,0.06958,0.702393
17:05:28,0.650635,0.10791,0.711914
17:05:28,0.624023,0.074219,0.670166
17:05:28,0.612793,-0.024414,0.69458
17:05:28,0.653564,-0.138672,0.766113
17:05:28,0.679688,-0.234619,0.768555
17:05:28,0.693115,-0.277588,0.762451
17:05:28,0.705566,-0.283691,0.743896
17:05:28,0.701904,-0.279053,0.734375
17:05:28,0.679199,-0.263184,0.78418
17:05:28,0.612305,-0.242188,0.931396
17:05:28,0.52124,-0.16333,1.068604
17:05:28,0.432861,-0.09082,1.030029
17:05:28,0.32959,-0.046875,1.016113
17:05:28,0.314941,-0.074463,0.983643
17:05:28,0.281006,-0.127686,1.021729
17:05:28,0.141602,-0.051025,1.102051
17:05:28,-0.147461,0.050049,1.095703
17:05:28,-0.475098,0.061279,1.096191
17:05:28,-0.602539,0.145508,1.137207
17:05:28,2.138916,-0.236816,1.567627
17:05:28,3.112061,-0.366211,0.441895
17:05:28,3.22876,-0.239746,0.089844
17:05:28,3.206055,0.193115,1.155029
17:05:28,2.848877,0.806885,2.237793
17:05:28,2.927979,1.476074,2.396973
17:05:28,2.468994,1.69165,0.368652
17:05:28,2.998779,1.757813,0.841309
17:05:28,3.025391,1.497559,2.39209
17:05:28,1.252686,0.809326,1.25293
17:05:28,0.230713,0.458984,0.841064
17:05:28,-0.432861,0.306152,1.245117
17:05:29,-0.795654,0.22998,1.585449
17:05:29,-0.665039,0.183594,1.696533
17:05:29,0.040771,0.200928,1.389648
17:05:29,0.766357,0.325928,0.798584
17:05:29,1.250244,0.503418,0.398193
17:05:29,1.373779,0.628906,0.204102
17:05:29,1.049316,0.596924,0.138916
17:05:29,0.578857,0.461182,0.257568
17:05:29,0.27832,0.280762,0.472168
17:05:29,0.236084,0.121094,0.659668
17:05:29,0.425781,0.003906,0.733887
17:05:29,0.740967,-0.057617,0.677979
17:05:29,1.149414,-0.085449,0.631104
17:05:29,1.407715,-0.154785,0.587891
17:05:29,1.500244,-0.240723,0.65918
17:05:29,1.460205,-0.259521,0.772217
17:05:29,1.453857,-0.145508,0.833008
17:05:29,1.578369,0.063965,0.880127
17:05:29,1.748291,0.313232,0.838379
17:05:29,1.841797,0.608887,0.708984
17:05:29,1.919189,0.881348,0.703613
17:05:29,2.116699,0.933594,0.84082
17:05:29,2.515869,0.760254,0.806885
17:05:29,2.922363,0.57666,0.435547
17:05:29,3.070557,0.428223,-0.156494
17:05:29,3.054443,0.133545,-0.541016
17:05:29,3.008789,-0.287354,-0.705078
17:05:29,2.861328,-0.592773,-1.11792
17:05:29,2.703857,-0.699951,-1.710938
17:05:29,2.56543,-0.685059,-2.166992
17:05:29,2.270508,-0.560303,-2.47998
17:05:29,2.044189,-0.408936,-2.694824
17:05:29,2.120605,-0.551758,-2.507324
17:05:29,2.343018,-0.842041,-1.862061
17:05:29,2.513428,-0.75,-0.936279
17:05:29,2.114502,-0.041016,0.240479
17:05:29,1.405273,0.41748,2.551514
17:05:29,-2.293457,-0.438965,3.5354
17:05:29,-3.698975,-0.875,1.307861
17:05:29,-1.033203,-0.452393,2.221191
17:05:29,0.689453,-0.403809,1.757324
17:05:29,2.568604,-0.483643,0.366455
17:05:29,3.330566,-0.156494,-1.321045
17:05:29,4.148682,0.582275,-0.793701
17:05:29,3.150391,1.28418,-0.706055
17:05:29,1.918945,1.591309,-0.255371
17:05:29,1.006836,1.400879,0.400146
17:05:29,0.257568,1.135254,0.906738
17:05:29,-0.181885,0.93042,1.169678
17:05:29,-0.316162,0.583984,1.005127
17:05:29,-0.148438,0.314453,0.763916
17:05:29,0.349365,0.20752,0.808838
17:05:29,0.884521,0.086426,0.758789
17:05:29,1.193604,-0.083984,0.443604
17:05:29,1.327881,-0.293457,0.32666
17:05:29,1.231445,-0.490723,0.475098
17:05:29,0.873047,-0.623779,0.622559
17:05:29,0.523438,-0.702148,0.810547
